image_id,image_path,relative_path,original_label,class_label,exists,is_valid,width,height,mode,sha256,error,is_exact_duplicate,has_label_conflict
16308,data/raw/extracted/InfraredSolarModules/images/16308.jpg,images/16308.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,f371e2a0cd469802bf719965e7883d139639145ff350e4761d15ce5c4ff9a368,,False,False
15215,data/raw/extracted/InfraredSolarModules/images/15215.jpg,images/15215.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,13701cb50c078ebc02c58ca3996f5fbcf9fb2c581f900b57e276bbbae77323d5,,False,False
16301,data/raw/extracted/InfraredSolarModules/images/16301.jpg,images/16301.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,71e6d58fa58421a98cfa8fdb6510d62a4adba381224ebc199a3570e41dfb6896,,False,False
15212,data/raw/extracted/InfraredSolarModules/images/15212.jpg,images/15212.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,0a8621ee85330d3edc4173f2114dd07343926ab0a615c9dd6d3a881ecc0e7d56,,False,False
16303,data/raw/extracted/InfraredSolarModules/images/16303.jpg,images/16303.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,2205e0e3a086c2daa4fb658f7f62fab371343b91f64d440262f886271eeafdfd,,False,False
16302,data/raw/extracted/InfraredSolarModules/images/16302.jpg,images/16302.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,be221e1c24e6bfdb09a73fd1d53f56c593f83fc65e1c9f7e2e9fcc0cd5786871,,False,False
16305,data/raw/extracted/InfraredSolarModules/images/16305.jpg,images/16305.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,6f5a3967ed0ae1f13f3e8a58249d9ab07c3af06e6e0bf5887761e0533d20bbda,,False,False
16304,data/raw/extracted/InfraredSolarModules/images/16304.jpg,images/16304.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,3b6fac30a40037a97592b56571d13553219db120dc8d60c9335cde873c0a3581,,False,False
11239,data/raw/extracted/InfraredSolarModules/images/11239.jpg,images/11239.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,53a40a6a876d15670da189f5df79cc1864358493e82ba884161a933f8c19f6fd,,False,False
12533,data/raw/extracted/InfraredSolarModules/images/12533.jpg,images/12533.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,1243eca65d0b50061ffaff2bed9c49ff5b9fb6833c3dd1f61d3897e3b86a2960,,False,False
6398,data/raw/extracted/InfraredSolarModules/images/6398.jpg,images/6398.jpg,Cell,Cell,True,True,24,40,L,8a56e197a975e73671ab2fd4000c45b2429c371c6fcb035f4de984cea4433a20,,False,False
6399,data/raw/extracted/InfraredSolarModules/images/6399.jpg,images/6399.jpg,Cell,Cell,True,True,24,40,L,0b8bdf9ba9004f7ea5f1ed2d21b3169ec6f7a43f264b73eecfce254f4425d6ca,,False,False
15210,data/raw/extracted/InfraredSolarModules/images/15210.jpg,images/15210.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,649567fbf1b3691128d502ca8f166ac9316b8f3cf03e9e88b37d5946cce4f926,,False,False
15087,data/raw/extracted/InfraredSolarModules/images/15087.jpg,images/15087.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,051d32ef4d57fced03b2b78dbe0eaeb864d33b87c8391267b2297e2838d5b8eb,,False,False
6392,data/raw/extracted/InfraredSolarModules/images/6392.jpg,images/6392.jpg,Cell,Cell,True,True,24,40,L,c27cabd9a03948e9196f12dad77dd223edfbe6f083fd2268c5bb66111e62b3a5,,False,False
6393,data/raw/extracted/InfraredSolarModules/images/6393.jpg,images/6393.jpg,Cell,Cell,True,True,24,40,L,4155af5822f3d0b27a4efc9bc40804220a3808f8ff7240c610e77ba7f150fecd,,False,False
6390,data/raw/extracted/InfraredSolarModules/images/6390.jpg,images/6390.jpg,Cell,Cell,True,True,24,40,L,6de78ef0c5acea5ffbba92169ce7b990e6025cb69003c75ca91ecc2f9a1720c1,,False,False
6391,data/raw/extracted/InfraredSolarModules/images/6391.jpg,images/6391.jpg,Cell,Cell,True,True,24,40,L,987602faf453311b669a87f02514b4d1e751e9f0afc41cb0dc29274df24cf5e5,,False,False
6396,data/raw/extracted/InfraredSolarModules/images/6396.jpg,images/6396.jpg,Cell,Cell,True,True,24,40,L,a59f2b3279a5315608cd88c6116a2dfc8a02d8b4b53293eba29cd150fd174aa2,,False,False
6397,data/raw/extracted/InfraredSolarModules/images/6397.jpg,images/6397.jpg,Cell,Cell,True,True,24,40,L,9e4963d138cd1b3917a8150287e18551f83685192ac20650d9afc2ef4a04ee32,,False,False
6394,data/raw/extracted/InfraredSolarModules/images/6394.jpg,images/6394.jpg,Cell,Cell,True,True,24,40,L,ab24928c1e62b7090f70247de6217e204571b452024e99ad3e3fe61791d7a130,,False,False
6395,data/raw/extracted/InfraredSolarModules/images/6395.jpg,images/6395.jpg,Cell,Cell,True,True,24,40,L,d4e181cbca55b91f43d3143bfaec8cb73ccc9ecb9c92d489c5ebbd629aeb14fd,,False,False
2396,data/raw/extracted/InfraredSolarModules/images/2396.jpg,images/2396.jpg,Diode,Diode,True,True,24,40,L,47295a51226fdc8e64bb0d65bbe7696c296ce9f44a4093aa4d37476c47e5ee68,,False,False
2397,data/raw/extracted/InfraredSolarModules/images/2397.jpg,images/2397.jpg,Diode,Diode,True,True,24,40,L,afcf9f5ccf3fc7ba35b443b4a652ae12dfe7dba56a0ad693ea32c91767745a64,,False,False
2394,data/raw/extracted/InfraredSolarModules/images/2394.jpg,images/2394.jpg,Diode,Diode,True,True,24,40,L,fc61c36c1f369c79d65e0583381914c663bdd86c2d437b6d977e29c854f102ae,,False,False
2395,data/raw/extracted/InfraredSolarModules/images/2395.jpg,images/2395.jpg,Diode,Diode,True,True,24,40,L,7562e1e32044ef26a4755e74bb478f24a9a83c5beec009dbea2608798b5c6e46,,False,False
2392,data/raw/extracted/InfraredSolarModules/images/2392.jpg,images/2392.jpg,Diode,Diode,True,True,24,40,L,f7c3daef8ef12177a85b2367209f3b4eafa756f8757a810c07cfaefa6aca5bef,,False,False
2393,data/raw/extracted/InfraredSolarModules/images/2393.jpg,images/2393.jpg,Diode,Diode,True,True,24,40,L,995956a92a6761dba3aeef47c6da6f6068e6bd38553eabc6c24bf8bd1bf89808,,False,False
2390,data/raw/extracted/InfraredSolarModules/images/2390.jpg,images/2390.jpg,Diode,Diode,True,True,24,40,L,52dfe62d1a13407e7297676e84d387ccfed4cc4dcf2cf8b104a40c26369d224b,,False,False
2391,data/raw/extracted/InfraredSolarModules/images/2391.jpg,images/2391.jpg,Diode,Diode,True,True,24,40,L,efc920ee86e54519789c6f6018256a81061a0afc5731450dd2147b80043476a8,,False,False
18649,data/raw/extracted/InfraredSolarModules/images/18649.jpg,images/18649.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,df8d5e8703644be3f897c49bb6eb3bd5265d0df998a97aa6ec40eace7d49c798,,False,False
15649,data/raw/extracted/InfraredSolarModules/images/15649.jpg,images/15649.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,200b158dbc7d0f6650d4cebcbe667e437aa5fb048604fb62716c55fc818daca2,,False,False
2398,data/raw/extracted/InfraredSolarModules/images/2398.jpg,images/2398.jpg,Diode,Diode,True,True,24,40,L,bdd2b4516d40141eace391bd0d81fda510ee749716681130f8fd067f174fd41e,,False,False
2399,data/raw/extracted/InfraredSolarModules/images/2399.jpg,images/2399.jpg,Diode,Diode,True,True,24,40,L,c639cd36e47614e15802af415c8f9e972c62a0d2c97d4357c745eae1914762c8,,False,False
12526,data/raw/extracted/InfraredSolarModules/images/12526.jpg,images/12526.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ccf3ec8996eab91d0e348a3e803fc5706f10fd573d1750f28008ff82d3c0678a,,False,False
18720,data/raw/extracted/InfraredSolarModules/images/18720.jpg,images/18720.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,b0c973897052147b807586f9a377084d87ebde74b1f4c0176fd75e2e88400d01,,False,False
19372,data/raw/extracted/InfraredSolarModules/images/19372.jpg,images/19372.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,4a06f8963c5e620777d8cdc7ca6c9316d107f0df8e00c5415d7899c943e1735a,,False,False
12442,data/raw/extracted/InfraredSolarModules/images/12442.jpg,images/12442.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,b496dbfd406992c71774f97201876208991e93e9ab0d8e109275583cdc5c4058,,False,False
17818,data/raw/extracted/InfraredSolarModules/images/17818.jpg,images/17818.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,06dd869cfbf076252e58e0b9945dd73471c9e66b90efedc008cf225457649c46,,False,False
9496,data/raw/extracted/InfraredSolarModules/images/9496.jpg,images/9496.jpg,Vegetation,Vegetation,True,True,24,40,L,ded9bc90f7c9219e7d7cabe5c615f0e7a56362c4c4f4ca83ed2598dc8690356d,,False,False
12965,data/raw/extracted/InfraredSolarModules/images/12965.jpg,images/12965.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,2af23e5a48ca9a7d56ce8c284ece2d88624f02f43d2e5fd9153982047c5bc062,,False,False
13608,data/raw/extracted/InfraredSolarModules/images/13608.jpg,images/13608.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,aab7bccde05cc7a9d546c8f5ff62f7d2918644c4b6d63c29cf4e3eb60ea7bf67,,False,False
15218,data/raw/extracted/InfraredSolarModules/images/15218.jpg,images/15218.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,15091fb90f66307059e38a3a38d7316472cb5448fb17e8032029596ce8f5f6cf,,False,False
12964,data/raw/extracted/InfraredSolarModules/images/12964.jpg,images/12964.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,0226a3931b4f8bf4d1d101e4f067251193a21285cfd8615c70e4e683a59fadd8,,False,False
15219,data/raw/extracted/InfraredSolarModules/images/15219.jpg,images/15219.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,cf46aea27caa3aeaa8d36287ccfedf54eab602bae2e759c0927cbab2bd12d036,,False,False
15647,data/raw/extracted/InfraredSolarModules/images/15647.jpg,images/15647.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,9d1290f3d244a6c455865ac97e0c5bf7079c70888a96ac1e629054da65201b27,,False,False
1858,data/raw/extracted/InfraredSolarModules/images/1858.jpg,images/1858.jpg,Diode,Diode,True,True,24,40,L,670f3613a96ce2b6a05a6ae302cbc328f0d5ff59c1e214b3ab8357cb0d7570ea,,False,False
1859,data/raw/extracted/InfraredSolarModules/images/1859.jpg,images/1859.jpg,Diode,Diode,True,True,24,40,L,89dbca1c7bb016110129fe2bda89443efce10861e793d307a8f07c1d66652770,,False,False
18723,data/raw/extracted/InfraredSolarModules/images/18723.jpg,images/18723.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,c7b06971c985bf598a41dd2762a979f6f8a9f721c68afb5bb5ca86be8ef04042,,False,False
15646,data/raw/extracted/InfraredSolarModules/images/15646.jpg,images/15646.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,9aed77c97e27d4ddbbe4b60015f2386f1a9fecbc761d6b69632521352181207b,,False,False
12443,data/raw/extracted/InfraredSolarModules/images/12443.jpg,images/12443.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,d2187bdd06a7877d5c83471b298b847e7e031f3953f37a4fcb20312642de71cc,,False,False
5693,data/raw/extracted/InfraredSolarModules/images/5693.jpg,images/5693.jpg,Cell,Cell,True,True,24,40,L,9e9eb74a887b572e1d64b1398e81bf1025e999d796b3716fd730eece8d2d8a68,,False,False
1850,data/raw/extracted/InfraredSolarModules/images/1850.jpg,images/1850.jpg,Diode,Diode,True,True,24,40,L,e5f1a6fe3bb12d638f738ca86e27123d416a12e718fe1ca5c194b5ce0c6b84e2,,False,False
1851,data/raw/extracted/InfraredSolarModules/images/1851.jpg,images/1851.jpg,Diode,Diode,True,True,24,40,L,4fc192322e63253559939ad6f70877ab0a14eb44cc478d5866a160ccac14ce88,,False,False
1852,data/raw/extracted/InfraredSolarModules/images/1852.jpg,images/1852.jpg,Diode,Diode,True,True,24,40,L,ff6c177e687788aa54e0e55e8ce8d74507f30eea2d0af3ea95aa06b9bc599272,,False,False
1853,data/raw/extracted/InfraredSolarModules/images/1853.jpg,images/1853.jpg,Diode,Diode,True,True,24,40,L,48a14589fb712f84d157a2aa770aafd8bd8b6a6b0500b00ee40741bd69170d93,,False,False
1854,data/raw/extracted/InfraredSolarModules/images/1854.jpg,images/1854.jpg,Diode,Diode,True,True,24,40,L,0dbde999f2d9de608af9fe55e7c8ce98d450a5740d90e2b5df267b8f8347f688,,False,False
1855,data/raw/extracted/InfraredSolarModules/images/1855.jpg,images/1855.jpg,Diode,Diode,True,True,24,40,L,9e849cc8cc3b3b2aeaf74a2e9f648743b4178bd05c3f689e53ab90f95332ad93,,False,False
1856,data/raw/extracted/InfraredSolarModules/images/1856.jpg,images/1856.jpg,Diode,Diode,True,True,24,40,L,1dfe65dc371865e8ceac6876f28a8a2bbf13835dea448b1a09a4e9b5304725e1,,False,False
1857,data/raw/extracted/InfraredSolarModules/images/1857.jpg,images/1857.jpg,Diode,Diode,True,True,24,40,L,208569088ae48ae0d875148b50a652dc287d682fea5f25eb7438857f0733f991,,False,False
2172,data/raw/extracted/InfraredSolarModules/images/2172.jpg,images/2172.jpg,Diode,Diode,True,True,24,40,L,d2cf55c615ad5f7791e883f113dcd0c446bbc5896a1d188388dbe5106ceefb35,,False,False
2173,data/raw/extracted/InfraredSolarModules/images/2173.jpg,images/2173.jpg,Diode,Diode,True,True,24,40,L,d2a2e1fdc2408518b832d65e4ed07e2b761154985a359ddbaab00f2012054f50,,False,False
2170,data/raw/extracted/InfraredSolarModules/images/2170.jpg,images/2170.jpg,Diode,Diode,True,True,24,40,L,73950611677b79d2f35ceadaf5bdd2ddc5c937c2d754f841fb8a2d5bf33a28d3,,False,False
2171,data/raw/extracted/InfraredSolarModules/images/2171.jpg,images/2171.jpg,Diode,Diode,True,True,24,40,L,7993d31d1243cc18893232447a7dab270df45d388a3a313312e2bd7f78be0861,,False,False
2176,data/raw/extracted/InfraredSolarModules/images/2176.jpg,images/2176.jpg,Diode,Diode,True,True,24,40,L,d08b215d750d9cdeffd346d9f22c5fdf3c5199857d8e48d75dfbdf89373e03a6,,False,False
2177,data/raw/extracted/InfraredSolarModules/images/2177.jpg,images/2177.jpg,Diode,Diode,True,True,24,40,L,becb264ccd4ab34a7aeb40e3ec30606306ddb80f2467e2fdf2341d3d31436b1c,,False,False
2174,data/raw/extracted/InfraredSolarModules/images/2174.jpg,images/2174.jpg,Diode,Diode,True,True,24,40,L,ae155e53c1ae58b41e1fc4181f4e037b0cb90381fa15f3d443ad2e3c377f6724,,False,False
2175,data/raw/extracted/InfraredSolarModules/images/2175.jpg,images/2175.jpg,Diode,Diode,True,True,24,40,L,e7a5ee3f2dff10166c9ba5084182b9782c84d1a009f137daee9897fb6cf28674,,False,False
4967,data/raw/extracted/InfraredSolarModules/images/4967.jpg,images/4967.jpg,Cell,Cell,True,True,24,40,L,3b4baef24581100f13a146641cf14e84adde1ec6e9d02783b61eb938fe42a501,,False,False
4966,data/raw/extracted/InfraredSolarModules/images/4966.jpg,images/4966.jpg,Cell,Cell,True,True,24,40,L,b54adf4d639396e74dbd9dd6fca7b8003cf64f29e9a6f759d3378e7b13ab3f8e,,False,False
4965,data/raw/extracted/InfraredSolarModules/images/4965.jpg,images/4965.jpg,Cell,Cell,True,True,24,40,L,768af65ce37d5172fe0da33c7efe0f29c075818b5b0508b5786dc37e8f111cb4,,False,False
2179,data/raw/extracted/InfraredSolarModules/images/2179.jpg,images/2179.jpg,Diode,Diode,True,True,24,40,L,678b5409a7e368a63e0673c868f7362bbc8058146c112fba24d818560d7feddd,,False,False
4963,data/raw/extracted/InfraredSolarModules/images/4963.jpg,images/4963.jpg,Cell,Cell,True,True,24,40,L,d7441315888b00a7b5a6df48e924442f032d90d95ed97bfe002dc72632b3ba97,,False,False
4962,data/raw/extracted/InfraredSolarModules/images/4962.jpg,images/4962.jpg,Cell,Cell,True,True,24,40,L,ae08007d4f9e78ad25fa05df2eb2df3ab359fe860cc68d99e5f12e92c1832c99,,False,False
4961,data/raw/extracted/InfraredSolarModules/images/4961.jpg,images/4961.jpg,Cell,Cell,True,True,24,40,L,86faa78603f772301ba4d135dceb1d1642e9c62337748930b76c21d162452553,,False,False
4960,data/raw/extracted/InfraredSolarModules/images/4960.jpg,images/4960.jpg,Cell,Cell,True,True,24,40,L,c3d2b8600976159f6750f758298457fa96e6b4995ca2966833b29a72274c53fe,,False,False
14044,data/raw/extracted/InfraredSolarModules/images/14044.jpg,images/14044.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,4f7276a4c45ccb127b37b39a5975c9311a3c053bcfc078ea0d537c95066d712a,,False,False
1421,data/raw/extracted/InfraredSolarModules/images/1421.jpg,images/1421.jpg,Diode,Diode,True,True,24,40,L,505fe63c551960b85b8f5252428f0f78f781d25646354cd8009fc1c65da04118,,False,False
14046,data/raw/extracted/InfraredSolarModules/images/14046.jpg,images/14046.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,0435f845a42428c15a951c13bf56752c44d2572c7b2bbdd78f062ee654496571,,False,False
12440,data/raw/extracted/InfraredSolarModules/images/12440.jpg,images/12440.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,4adf6578fc1eb6da61de82ad279cb85623b288fbbeb79d18236760715d1f328b,,False,False
14040,data/raw/extracted/InfraredSolarModules/images/14040.jpg,images/14040.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,63633add38ee49c17e4fe6b5391fd508703b7606b17597cb6678da0fd1cd1212,,False,False
5694,data/raw/extracted/InfraredSolarModules/images/5694.jpg,images/5694.jpg,Cell,Cell,True,True,24,40,L,34a3eb4a63bb63a47f4a03ee59f4b9db3a98785ff451eb95500f1edb1ec0d427,,False,False
14042,data/raw/extracted/InfraredSolarModules/images/14042.jpg,images/14042.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,8d878ac9fb8d49c5e0b74561e51996d66fbbfc7e4f2b0946445344120efe1c83,,False,False
1420,data/raw/extracted/InfraredSolarModules/images/1420.jpg,images/1420.jpg,Diode,Diode,True,True,24,40,L,92d6319f7065ad82bbb7b259b974d874464f26d884ff8e9763a75b389124f4d2,,False,False
5695,data/raw/extracted/InfraredSolarModules/images/5695.jpg,images/5695.jpg,Cell,Cell,True,True,24,40,L,df40cef0c5918a3f746558c20d32be350b8c75368afa85ce1fc0834c4fea5f67,,False,False
14048,data/raw/extracted/InfraredSolarModules/images/14048.jpg,images/14048.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,98f7501e20c3a95bf05b90043eace086c70bf02d486e2e59ccb6af859e8b7ed1,,False,False
5430,data/raw/extracted/InfraredSolarModules/images/5430.jpg,images/5430.jpg,Cell,Cell,True,True,24,40,L,016b682270e2fb9ae167f2bed982f02f546d93e17e751112d56c901d5d678279,,False,False
1933,data/raw/extracted/InfraredSolarModules/images/1933.jpg,images/1933.jpg,Diode,Diode,True,True,24,40,L,32f9efa7b0e3610b70ed33c38932fdae0e73c2865732231e5a7cf2a2cfe7d8b3,,False,False
1932,data/raw/extracted/InfraredSolarModules/images/1932.jpg,images/1932.jpg,Diode,Diode,True,True,24,40,L,d9df0f258bde234c451a3a07e516429aa4c519318292ca13d03dc781a3ea0b42,,False,False
1931,data/raw/extracted/InfraredSolarModules/images/1931.jpg,images/1931.jpg,Diode,Diode,True,True,24,40,L,537ee37eba7c906a0f9a7fc278880b3d87322c962e0c21a3bc0fadf0a77a6d3b,,False,False
1930,data/raw/extracted/InfraredSolarModules/images/1930.jpg,images/1930.jpg,Diode,Diode,True,True,24,40,L,717d481f2130d50872bd031a12cce41ebf91a896707c8b76ba0f6a2a30e1ecf7,,False,False
5128,data/raw/extracted/InfraredSolarModules/images/5128.jpg,images/5128.jpg,Cell,Cell,True,True,24,40,L,5930537831afaed8800785bbe2ba915b1f7a1de19bc763ea82e05636c4b234c7,,False,False
1936,data/raw/extracted/InfraredSolarModules/images/1936.jpg,images/1936.jpg,Diode,Diode,True,True,24,40,L,e22b47f0b72a272086237eba69de68cf12f6abecc9c0fffda6775acb38b1f915,,False,False
1935,data/raw/extracted/InfraredSolarModules/images/1935.jpg,images/1935.jpg,Diode,Diode,True,True,24,40,L,31ff5197f53f5e3e502dcca21789a57b4cd391c0ea32cf58adb4476a0f52bff5,,False,False
1934,data/raw/extracted/InfraredSolarModules/images/1934.jpg,images/1934.jpg,Diode,Diode,True,True,24,40,L,75b1173e5c786037e1a17b9b61a4bd3052d874e373f6c54aa3ed698a186fa7c9,,False,False
5124,data/raw/extracted/InfraredSolarModules/images/5124.jpg,images/5124.jpg,Cell,Cell,True,True,24,40,L,41910bc0a373f6e87db34efd8985a9832e1a182aec0a8b9393ff409a8baf9946,,False,False
3268,data/raw/extracted/InfraredSolarModules/images/3268.jpg,images/3268.jpg,Shadowing,Shadowing,True,True,24,40,L,a3edf1eb98c67105315356b8090add9bc680d274a0e3617503a1132f6878416e,,False,False
1939,data/raw/extracted/InfraredSolarModules/images/1939.jpg,images/1939.jpg,Diode,Diode,True,True,24,40,L,74768954b80fa0a09cc920e1b90c326bc87def2bd55270f45e103371cba4c742,,False,False
1938,data/raw/extracted/InfraredSolarModules/images/1938.jpg,images/1938.jpg,Diode,Diode,True,True,24,40,L,cf7bed159d483fa6f18e2354539e4652e5fde05b8231a0e0eb62120db5cac3c1,,False,False
5120,data/raw/extracted/InfraredSolarModules/images/5120.jpg,images/5120.jpg,Cell,Cell,True,True,24,40,L,6acff2fc055661ca40d4342a58dfc301abbd32b149a72d96cbfd54fb11711823,,False,False
5121,data/raw/extracted/InfraredSolarModules/images/5121.jpg,images/5121.jpg,Cell,Cell,True,True,24,40,L,5b8cd764030f457c5e7294eae4c4682e93ddca55687c50135e16f07dc8cdd20e,,False,False
5122,data/raw/extracted/InfraredSolarModules/images/5122.jpg,images/5122.jpg,Cell,Cell,True,True,24,40,L,f67e5643f6249c91af3a9aba85f9e732db72e9837a9034ed3b72cde8cadc61df,,False,False
5123,data/raw/extracted/InfraredSolarModules/images/5123.jpg,images/5123.jpg,Cell,Cell,True,True,24,40,L,69b879fce8de433c00cdafbd8743c17e03aec6269f92ccc1f8355aa81e436070,,False,False
7944,data/raw/extracted/InfraredSolarModules/images/7944.jpg,images/7944.jpg,Hot-Spot-Multi,Hot-Spot-Multi,True,True,24,40,L,206388d0d7320ae9f8725586ad06dd2c9cf1e42c65e28e227941449f17f60f2a,,False,False
1427,data/raw/extracted/InfraredSolarModules/images/1427.jpg,images/1427.jpg,Diode,Diode,True,True,24,40,L,66a16cbac508d48294fd8fdddcd9556a1d46a8cbc5ca4ca6e2f54d422d191207,,False,False
7945,data/raw/extracted/InfraredSolarModules/images/7945.jpg,images/7945.jpg,Hot-Spot-Multi,Hot-Spot-Multi,True,True,24,40,L,22fbf87f666f2aec0060f962a36f67a30b5e0ad45eb4be9c954cc1ce70ab1a1e,,False,False
1426,data/raw/extracted/InfraredSolarModules/images/1426.jpg,images/1426.jpg,Diode,Diode,True,True,24,40,L,9a255d6d3665ff4ed3357e0d81b724a1ead858565930f4eadff4dd607c2842d4,,False,False
7946,data/raw/extracted/InfraredSolarModules/images/7946.jpg,images/7946.jpg,Hot-Spot-Multi,Hot-Spot-Multi,True,True,24,40,L,540de0791a52a86047729edc944c9e054b89d7087a4654b74a428b8e8aa6133e,,False,False
15547,data/raw/extracted/InfraredSolarModules/images/15547.jpg,images/15547.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,ca22054cfd631f6942751986f012db22f0d75852cb16aae03e3f3d43043353f6,,False,False
15159,data/raw/extracted/InfraredSolarModules/images/15159.jpg,images/15159.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,da46c628bf159c627b17dd12ea970afc506e8cd37f2ed608d32ddf89f20a961b,,False,False
1429,data/raw/extracted/InfraredSolarModules/images/1429.jpg,images/1429.jpg,Diode,Diode,True,True,24,40,L,0c820eccd2488973914c50f378fe8ea631c696782831e4706b840c0aecc1fe2c,,False,False
13238,data/raw/extracted/InfraredSolarModules/images/13238.jpg,images/13238.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,43f6e67fcad0680b924fe932b20eb61780593c983f5461b63bd92b90ee6c52a9,,False,False
7947,data/raw/extracted/InfraredSolarModules/images/7947.jpg,images/7947.jpg,Hot-Spot-Multi,Hot-Spot-Multi,True,True,24,40,L,dac70d7dc79fd9e394cae5bb2cc0850a62203f99f4bc3149f68caa826e9198ea,,False,False
13988,data/raw/extracted/InfraredSolarModules/images/13988.jpg,images/13988.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,eaf3d2c6c211efa770d16af903ba4d0cd95065ed2c3d497922a8d14030cf1e45,,False,False
1428,data/raw/extracted/InfraredSolarModules/images/1428.jpg,images/1428.jpg,Diode,Diode,True,True,24,40,L,7498aeab5d04e32e81cbd25d115ee024bad61a3f2a7fd5b0fc9debe5921e7145,,False,False
13232,data/raw/extracted/InfraredSolarModules/images/13232.jpg,images/13232.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,afee6fed070af57d887128339448359b5d250d23f075b074e60b864a8867444f,,False,False
7940,data/raw/extracted/InfraredSolarModules/images/7940.jpg,images/7940.jpg,Hot-Spot-Multi,Hot-Spot-Multi,True,True,24,40,L,943f8f35aa6fa926ccc64a754409a354a6d42c48d472d09a335e5bfc4edb72c8,,False,False
13230,data/raw/extracted/InfraredSolarModules/images/13230.jpg,images/13230.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,256db5e1dfdff1f33bd9d65893113020ff379183b03df31b38bf12b1a9d3e0fa,,False,False
13231,data/raw/extracted/InfraredSolarModules/images/13231.jpg,images/13231.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,51afbc5caec8bac14b2f56f4ab77ff0c4d96500276904e6dbb84371bed791667,,False,False
13236,data/raw/extracted/InfraredSolarModules/images/13236.jpg,images/13236.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,6d7bdb891971ab18f94b58ceb90ccf7b432e2b65e10e682a9eab92317b6bba53,,False,False
3366,data/raw/extracted/InfraredSolarModules/images/3366.jpg,images/3366.jpg,Shadowing,Shadowing,True,True,24,40,L,dcc72cbf5529b6cb02782a91db84359acbd286067b57d9e6a70948009d829425,,False,False
13234,data/raw/extracted/InfraredSolarModules/images/13234.jpg,images/13234.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,1bf2f62319337a8385fbf43f498cf52e8e2fd7fb115d15f51c472cc6d148a3c9,,False,False
7941,data/raw/extracted/InfraredSolarModules/images/7941.jpg,images/7941.jpg,Hot-Spot-Multi,Hot-Spot-Multi,True,True,24,40,L,bb2c58573e1835259cb77b90ac3ace875898dce7fb127229e46832d52833436e,,False,False
14220,data/raw/extracted/InfraredSolarModules/images/14220.jpg,images/14220.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,2ebc0416f49a4a7c62058ed189e4bd9b05c2708bdb97eb3f4b1058d2917d2598,,False,False
14221,data/raw/extracted/InfraredSolarModules/images/14221.jpg,images/14221.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,3b7f2c7701a5ad83444a2f09eb3bd192f8c1a2f952d031a4154918c0e1298af7,,False,False
14222,data/raw/extracted/InfraredSolarModules/images/14222.jpg,images/14222.jpg,No-Anomaly,No-Anomaly,True,True,24,40,L,bad35c80e41a29d44372d488d14a372b030fbee939cbc8b7d5f038224b5e96e5,,False,False
3367,data/raw/extracted/InfraredSolarModules/images/3367.jpg,images/3367.jpg,Shadowing,Shadowing,True,True,24,40,L,7bcd233cd28b8d46096e445d5d604204f634768446d229c8e7bf42f7848a5d0e,,False,False
